Datetime,Open,High,Low,Close,Volume
2024-05-30 14:46:00-04:00,523.91,523.99,523.81,523.95,74731.0
2024-05-30 14:46:00-04:00,523.91,523.99,523.81,523.95,74731.0
2024-05-30 14:47:00-04:00,523.95,524.12,523.87,524.0,61978.0
2024-05-30 14:47:00-04:00,523.95,524.12,523.87,524.0,61978.0
2024-05-30 14:48:00-04:00,523.98,524.03,523.82,523.84,75891.0
2024-05-30 14:48:00-04:00,523.98,524.03,523.82,523.84,75891.0
2024-05-30 14:49:00-04:00,523.84,523.93,523.75,523.88,59396.0
2024-05-30 14:49:00-04:00,523.84,523.93,523.75,523.88,59396.0
2024-05-30 14:50:00-04:00,523.88,523.97,523.85,523.91,71222.0
2024-05-30 14:50:00-04:00,523.88,523.97,523.85,523.91,71222.0
2024-05-30 14:51:00-04:00,523.9,524.11,523.88,524.06,55422.0
2024-05-30 14:51:00-04:00,523.9,524.11,523.88,524.06,55422.0
2024-05-30 14:52:00-04:00,524.06,524.16,524.03,524.12,56273.0
2024-05-30 14:52:00-04:00,524.06,524.16,524.03,524.12,56273.0
2024-05-30 14:53:00-04:00,524.12,524.16,524.04,524.06,37722.0
2024-05-30 14:53:00-04:00,524.12,524.16,524.04,524.06,37722.0
2024-05-30 14:54:00-04:00,524.06,524.08,523.88,523.9,36084.0
2024-05-30 14:54:00-04:00,524.06,524.08,523.88,523.9,36084.0
2024-05-30 14:55:00-04:00,523.9,524.04,523.9,523.97,32821.0
2024-05-30 14:55:00-04:00,523.9,524.04,523.9,523.97,32821.0
2024-05-30 14:56:00-04:00,523.96,523.96,523.85,523.89,38294.0
2024-05-30 14:56:00-04:00,523.96,523.96,523.85,523.89,38294.0
2024-05-30 14:57:00-04:00,523.89,523.92,523.85,523.87,28906.0
2024-05-30 14:57:00-04:00,523.89,523.92,523.85,523.87,28906.0
2024-05-30 14:58:00-04:00,523.87,524.03,523.85,524.0,47421.0
2024-05-30 14:58:00-04:00,523.87,524.03,523.85,524.0,47421.0
2024-05-30 14:59:00-04:00,524.0,524.11,523.99,524.07,41211.0
2024-05-30 14:59:00-04:00,524.0,524.11,523.99,524.07,41211.0
2024-05-30 15:00:00-04:00,524.07,524.13,524.02,524.02,64813.0
2024-05-30 15:00:00-04:00,524.07,524.13,524.02,524.02,64813.0
2024-05-30 15:01:00-04:00,524.02,524.22,524.02,524.1,87443.0
2024-05-30 15:01:00-04:00,524.02,524.22,524.02,524.1,87443.0
2024-05-30 15:02:00-04:00,524.1,524.11,523.79,523.91,92448.0
2024-05-30 15:02:00-04:00,524.1,524.11,523.79,523.91,92448.0
2024-05-30 15:03:00-04:00,523.89,523.9,523.8,523.82,65706.0
2024-05-30 15:03:00-04:00,523.89,523.9,523.8,523.82,65706.0
2024-05-30 15:04:00-04:00,523.82,523.9,523.77,523.85,71963.0
2024-05-30 15:04:00-04:00,523.82,523.9,523.77,523.85,71963.0
2024-05-30 15:05:00-04:00,523.85,524.1,523.84,524.0,116400.0
2024-05-30 15:05:00-04:00,523.85,524.1,523.84,524.0,116400.0
2024-05-30 15:06:00-04:00,524.0,524.05,523.81,523.98,54287.0
2024-05-30 15:06:00-04:00,524.0,524.05,523.81,523.98,54287.0
2024-05-30 15:07:00-04:00,523.96,523.96,523.86,523.89,39369.0
2024-05-30 15:07:00-04:00,523.96,523.96,523.86,523.89,39369.0
2024-05-30 15:08:00-04:00,523.89,523.9,523.7,523.8,47751.0
2024-05-30 15:08:00-04:00,523.89,523.9,523.7,523.8,47751.0
2024-05-30 15:09:00-04:00,523.8,523.86,523.77,523.81,43825.0
2024-05-30 15:09:00-04:00,523.8,523.86,523.77,523.81,43825.0
2024-05-30 15:10:00-04:00,523.8,523.84,523.69,523.84,37168.0
2024-05-30 15:10:00-04:00,523.8,523.84,523.69,523.84,37168.0
2024-05-30 15:11:00-04:00,523.82,523.87,523.79,523.83,35871.0
2024-05-30 15:11:00-04:00,523.82,523.87,523.79,523.83,35871.0
2024-05-30 15:12:00-04:00,523.84,523.86,523.78,523.84,38768.0
2024-05-30 15:12:00-04:00,523.84,523.86,523.78,523.84,38768.0
2024-05-30 15:13:00-04:00,523.84,523.9,523.79,523.83,49357.0
2024-05-30 15:13:00-04:00,523.84,523.9,523.79,523.83,49357.0
2024-05-30 15:14:00-04:00,523.84,523.89,523.76,523.87,52946.0
2024-05-30 15:14:00-04:00,523.84,523.89,523.76,523.87,52946.0
2024-05-30 15:15:00-04:00,523.86,524.0,523.85,523.99,54415.0
2024-05-30 15:15:00-04:00,523.86,524.0,523.85,523.99,54415.0
2024-05-30 15:16:00-04:00,523.99,524.03,523.95,523.96,59266.0
2024-05-30 15:16:00-04:00,523.99,524.03,523.95,523.96,59266.0
2024-05-30 15:17:00-04:00,523.95,523.96,523.79,523.88,33751.0
2024-05-30 15:17:00-04:00,523.95,523.96,523.79,523.88,33751.0
2024-05-30 15:18:00-04:00,523.88,523.99,523.86,523.94,54606.0
2024-05-30 15:18:00-04:00,523.88,523.99,523.86,523.94,54606.0
2024-05-30 15:19:00-04:00,523.93,523.94,523.73,523.77,39144.0
2024-05-30 15:19:00-04:00,523.93,523.94,523.73,523.77,39144.0
2024-05-30 15:20:00-04:00,523.76,523.78,523.53,523.65,143827.0
2024-05-30 15:20:00-04:00,523.76,523.78,523.53,523.65,143827.0
2024-05-30 15:21:00-04:00,523.65,523.75,523.55,523.6,94312.0
2024-05-30 15:21:00-04:00,523.65,523.75,523.55,523.6,94312.0
2024-05-30 15:22:00-04:00,523.59,523.65,523.47,523.55,70253.0
2024-05-30 15:22:00-04:00,523.59,523.65,523.47,523.55,70253.0
2024-05-30 15:23:00-04:00,523.55,523.57,523.41,523.43,89573.0
2024-05-30 15:23:00-04:00,523.55,523.57,523.41,523.43,89573.0
2024-05-30 15:24:00-04:00,523.43,523.44,522.85,522.93,181956.0
2024-05-30 15:24:00-04:00,523.43,523.44,522.85,522.93,181956.0
2024-05-30 15:25:00-04:00,522.92,523.25,522.86,523.22,213010.0
2024-05-30 15:25:00-04:00,522.92,523.25,522.86,523.22,213010.0
2024-05-30 15:26:00-04:00,523.22,523.33,523.05,523.1,128776.0
2024-05-30 15:26:00-04:00,523.22,523.33,523.05,523.1,128776.0
2024-05-30 15:27:00-04:00,523.11,523.2,523.07,523.07,117685.0
2024-05-30 15:27:00-04:00,523.11,523.2,523.07,523.07,117685.0
2024-05-30 15:28:00-04:00,523.08,523.38,522.99,523.33,113121.0
2024-05-30 15:28:00-04:00,523.08,523.38,522.99,523.33,113121.0
2024-05-30 15:29:00-04:00,523.32,523.42,523.27,523.38,74446.0
2024-05-30 15:29:00-04:00,523.32,523.42,523.27,523.38,74446.0
2024-05-30 15:30:00-04:00,523.38,523.57,523.36,523.42,96364.0
2024-05-30 15:30:00-04:00,523.38,523.57,523.36,523.42,96364.0
2024-05-30 15:31:00-04:00,523.42,523.43,523.26,523.4,71416.0
2024-05-30 15:31:00-04:00,523.42,523.43,523.26,523.4,71416.0
2024-05-30 15:32:00-04:00,523.4,523.53,523.29,523.3,138601.0
2024-05-30 15:32:00-04:00,523.4,523.53,523.29,523.3,138601.0
2024-05-30 15:33:00-04:00,523.29,523.3,523.04,523.06,138979.0
2024-05-30 15:33:00-04:00,523.29,523.3,523.04,523.06,138979.0
2024-05-30 15:34:00-04:00,523.07,523.07,522.83,522.95,133282.0
2024-05-30 15:34:00-04:00,523.07,523.07,522.83,522.95,133282.0
2024-05-30 15:35:00-04:00,522.94,522.96,522.75,522.8,103737.0
2024-05-30 15:35:00-04:00,522.94,522.96,522.75,522.8,103737.0
2024-05-30 15:36:00-04:00,522.8,522.81,522.51,522.73,190944.0
2024-05-30 15:36:00-04:00,522.8,522.81,522.51,522.73,190944.0
2024-05-30 15:37:00-04:00,522.73,522.79,522.53,522.58,135493.0
2024-05-30 15:37:00-04:00,522.73,522.79,522.53,522.58,135493.0
2024-05-30 15:38:00-04:00,522.58,522.62,522.51,522.54,60300.0
2024-05-30 15:38:00-04:00,522.58,522.62,522.51,522.54,60300.0
2024-05-30 15:39:00-04:00,522.53,522.74,522.5,522.67,138824.0
2024-05-30 15:39:00-04:00,522.53,522.74,522.5,522.67,138824.0
2024-05-30 15:40:00-04:00,522.66,522.71,522.53,522.53,117015.0
2024-05-30 15:40:00-04:00,522.66,522.71,522.53,522.53,117015.0
2024-05-30 15:41:00-04:00,522.54,522.67,522.49,522.51,132091.0
2024-05-30 15:41:00-04:00,522.54,522.67,522.49,522.51,132091.0
2024-05-30 15:42:00-04:00,522.51,522.81,522.35,522.58,224915.0
2024-05-30 15:42:00-04:00,522.51,522.81,522.35,522.58,224915.0
2024-05-30 15:43:00-04:00,522.58,522.6,522.43,522.47,62906.0
2024-05-30 15:43:00-04:00,522.58,522.6,522.43,522.47,62906.0
2024-05-30 15:44:00-04:00,522.47,522.68,522.46,522.54,72957.0
2024-05-30 15:44:00-04:00,522.47,522.68,522.46,522.54,72957.0
2024-05-30 15:45:00-04:00,522.52,522.52,522.28,522.38,122853.0
2024-05-30 15:45:00-04:00,522.52,522.52,522.28,522.38,122853.0
2024-05-30 15:46:00-04:00,522.38,522.39,522.26,522.37,158826.0
2024-05-30 15:46:00-04:00,522.38,522.39,522.26,522.37,158826.0
2024-05-30 15:47:00-04:00,522.37,522.39,522.07,522.09,200626.0
2024-05-30 15:47:00-04:00,522.37,522.39,522.07,522.09,200626.0
2024-05-30 15:48:00-04:00,522.09,522.17,521.82,521.84,424652.0
2024-05-30 15:48:00-04:00,522.09,522.17,521.82,521.84,424652.0
2024-05-30 15:49:00-04:00,521.81,521.81,521.35,521.59,312120.0
2024-05-30 15:49:00-04:00,521.81,521.81,521.35,521.59,312120.0
2024-05-30 15:50:00-04:00,521.59,521.79,521.33,521.79,350192.0
2024-05-30 15:50:00-04:00,521.59,521.79,521.33,521.79,350192.0
2024-05-30 15:51:00-04:00,521.79,522.0,521.71,521.92,229094.0
2024-05-30 15:51:00-04:00,521.79,522.0,521.71,521.92,229094.0
2024-05-30 15:52:00-04:00,521.92,522.38,521.92,522.29,329493.0
2024-05-30 15:52:00-04:00,521.92,522.38,521.92,522.29,329493.0
2024-05-30 15:53:00-04:00,522.29,522.5,522.29,522.38,282279.0
2024-05-30 15:53:00-04:00,522.29,522.5,522.29,522.38,282279.0
2024-05-30 15:54:00-04:00,522.38,522.77,522.37,522.63,247330.0
2024-05-30 15:54:00-04:00,522.38,522.77,522.37,522.63,247330.0
2024-05-30 15:55:00-04:00,522.63,523.18,522.63,522.68,622217.0
2024-05-30 15:55:00-04:00,522.63,523.18,522.63,522.68,622217.0
2024-05-30 15:56:00-04:00,522.7,522.73,522.5,522.62,347889.0
2024-05-30 15:56:00-04:00,522.7,522.73,522.5,522.62,347889.0
2024-05-30 15:57:00-04:00,522.62,522.71,522.3,522.34,402282.0
2024-05-30 15:57:00-04:00,522.62,522.71,522.3,522.34,402282.0
2024-05-30 15:58:00-04:00,522.35,522.57,522.35,522.56,558218.0
2024-05-30 15:58:00-04:00,522.35,522.57,522.35,522.56,558218.0
2024-05-30 15:59:00-04:00,522.57,522.94,522.56,522.62,1747946.0
2024-05-30 15:59:00-04:00,522.57,522.94,522.56,522.62,1747946.0
2024-05-31 09:30:00-04:00,523.61,523.95,523.54,523.72,439083.0
2024-05-31 09:30:00-04:00,523.61,523.95,523.54,523.72,439083.0
2024-05-31 09:31:00-04:00,523.69,523.7,523.48,523.66,151454.0
2024-05-31 09:31:00-04:00,523.69,523.7,523.48,523.66,151454.0
2024-05-31 09:32:00-04:00,523.65,523.7,523.41,523.49,93821.0
2024-05-31 09:32:00-04:00,523.65,523.7,523.41,523.49,93821.0
2024-05-31 09:33:00-04:00,523.47,523.66,523.36,523.43,145312.0
2024-05-31 09:33:00-04:00,523.47,523.66,523.36,523.43,145312.0
2024-05-31 09:34:00-04:00,523.43,523.65,523.4,523.53,86512.0
2024-05-31 09:34:00-04:00,523.43,523.65,523.4,523.53,86512.0
2024-05-31 09:35:00-04:00,523.55,523.91,523.55,523.9,134013.0
2024-05-31 09:35:00-04:00,523.55,523.91,523.55,523.9,134013.0
2024-05-31 09:36:00-04:00,523.9,524.14,523.86,524.13,125299.0
2024-05-31 09:36:00-04:00,523.9,524.14,523.86,524.13,125299.0
2024-05-31 09:37:00-04:00,524.14,524.34,524.14,524.21,152204.0
2024-05-31 09:37:00-04:00,524.14,524.34,524.14,524.21,152204.0
2024-05-31 09:38:00-04:00,524.21,524.27,524.01,524.15,134485.0
2024-05-31 09:38:00-04:00,524.21,524.27,524.01,524.15,134485.0
2024-05-31 09:39:00-04:00,524.15,524.46,524.15,524.46,127257.0
2024-05-31 09:39:00-04:00,524.15,524.46,524.15,524.46,127257.0
2024-05-31 09:40:00-04:00,524.46,524.7,524.46,524.67,103477.0
2024-05-31 09:40:00-04:00,524.46,524.7,524.46,524.67,103477.0
2024-05-31 09:41:00-04:00,524.69,524.69,524.35,524.47,138726.0
2024-05-31 09:41:00-04:00,524.69,524.69,524.35,524.47,138726.0
2024-05-31 09:42:00-04:00,524.51,524.67,524.42,524.57,99020.0
2024-05-31 09:42:00-04:00,524.51,524.67,524.42,524.57,99020.0
2024-05-31 09:43:00-04:00,524.61,524.76,524.57,524.73,92381.0
2024-05-31 09:43:00-04:00,524.61,524.76,524.57,524.73,92381.0
2024-05-31 09:44:00-04:00,524.74,524.81,524.56,524.62,100400.0
2024-05-31 09:44:00-04:00,524.74,524.81,524.56,524.62,100400.0
2024-05-31 09:45:00-04:00,524.63,524.7,524.2,524.21,107858.0
2024-05-31 09:45:00-04:00,524.63,524.7,524.2,524.21,107858.0
2024-05-31 09:46:00-04:00,524.21,524.52,523.77,523.78,122978.0
2024-05-31 09:46:00-04:00,524.21,524.52,523.77,523.78,122978.0
2024-05-31 09:47:00-04:00,523.78,523.87,523.45,523.85,178168.0
2024-05-31 09:47:00-04:00,523.78,523.87,523.45,523.85,178168.0
2024-05-31 09:48:00-04:00,523.82,523.93,523.69,523.78,80714.0
2024-05-31 09:48:00-04:00,523.82,523.93,523.69,523.78,80714.0
2024-05-31 09:49:00-04:00,523.8,523.85,523.67,523.76,42609.0
2024-05-31 09:49:00-04:00,523.8,523.85,523.67,523.76,42609.0
2024-05-31 09:50:00-04:00,523.77,523.82,523.35,523.58,94840.0
2024-05-31 09:50:00-04:00,523.77,523.82,523.35,523.58,94840.0
2024-05-31 09:51:00-04:00,523.56,523.62,523.45,523.6,73991.0
2024-05-31 09:51:00-04:00,523.56,523.62,523.45,523.6,73991.0
2024-05-31 09:52:00-04:00,523.61,523.65,523.31,523.35,58525.0
2024-05-31 09:52:00-04:00,523.61,523.65,523.31,523.35,58525.0
2024-05-31 09:53:00-04:00,523.34,523.39,523.13,523.23,126851.0
2024-05-31 09:53:00-04:00,523.34,523.39,523.13,523.23,126851.0
2024-05-31 09:54:00-04:00,523.21,523.33,523.12,523.13,107323.0
2024-05-31 09:54:00-04:00,523.21,523.33,523.12,523.13,107323.0
2024-05-31 09:55:00-04:00,523.15,523.22,522.94,523.06,87772.0
2024-05-31 09:55:00-04:00,523.15,523.22,522.94,523.06,87772.0
2024-05-31 09:56:00-04:00,523.07,523.25,523.05,523.22,86091.0
2024-05-31 09:56:00-04:00,523.07,523.25,523.05,523.22,86091.0
2024-05-31 09:57:00-04:00,523.21,523.39,523.1,523.28,82777.0
2024-05-31 09:57:00-04:00,523.21,523.39,523.1,523.28,82777.0
2024-05-31 09:58:00-04:00,523.29,523.35,523.11,523.13,51686.0
2024-05-31 09:58:00-04:00,523.29,523.35,523.11,523.13,51686.0
2024-05-31 09:59:00-04:00,523.15,523.3,523.12,523.15,51947.0
2024-05-31 09:59:00-04:00,523.15,523.3,523.12,523.15,51947.0
2024-05-31 10:00:00-04:00,523.15,523.2,522.7,522.76,157524.0
2024-05-31 10:00:00-04:00,523.15,523.2,522.7,522.76,157524.0
2024-05-31 10:01:00-04:00,522.76,522.85,522.48,522.83,142096.0
2024-05-31 10:01:00-04:00,522.76,522.85,522.48,522.83,142096.0
2024-05-31 10:02:00-04:00,522.83,522.84,522.64,522.72,105719.0
2024-05-31 10:02:00-04:00,522.83,522.84,522.64,522.72,105719.0
2024-05-31 10:03:00-04:00,522.72,522.92,522.65,522.88,108307.0
2024-05-31 10:03:00-04:00,522.72,522.92,522.65,522.88,108307.0
2024-05-31 10:04:00-04:00,522.89,523.17,522.88,523.06,75153.0
2024-05-31 10:04:00-04:00,522.89,523.17,522.88,523.06,75153.0
2024-05-31 10:05:00-04:00,523.05,523.21,522.88,522.96,64762.0
2024-05-31 10:05:00-04:00,523.05,523.21,522.88,522.96,64762.0
2024-05-31 10:06:00-04:00,522.95,523.09,522.94,522.99,33896.0
2024-05-31 10:06:00-04:00,522.95,523.09,522.94,522.99,33896.0
2024-05-31 10:07:00-04:00,522.99,523.21,522.98,523.16,68683.0
2024-05-31 10:07:00-04:00,522.99,523.21,522.98,523.16,68683.0
2024-05-31 10:08:00-04:00,523.17,523.21,523.05,523.08,66492.0
2024-05-31 10:08:00-04:00,523.17,523.21,523.05,523.08,66492.0
2024-05-31 10:09:00-04:00,523.06,523.12,522.97,523.04,26554.0
2024-05-31 10:09:00-04:00,523.06,523.12,522.97,523.04,26554.0
2024-05-31 10:10:00-04:00,523.06,523.07,522.75,522.83,88737.0
2024-05-31 10:10:00-04:00,523.06,523.07,522.75,522.83,88737.0
2024-05-31 10:11:00-04:00,522.8,522.83,522.64,522.74,62022.0
2024-05-31 10:11:00-04:00,522.8,522.83,522.64,522.74,62022.0
2024-05-31 10:12:00-04:00,522.74,522.78,522.49,522.57,61923.0
2024-05-31 10:12:00-04:00,522.74,522.78,522.49,522.57,61923.0
2024-05-31 10:13:00-04:00,522.54,522.55,522.08,522.21,93054.0
2024-05-31 10:13:00-04:00,522.54,522.55,522.08,522.21,93054.0
2024-05-31 10:14:00-04:00,522.2,522.31,521.89,521.97,105681.0
2024-05-31 10:14:00-04:00,522.2,522.31,521.89,521.97,105681.0
2024-05-31 10:15:00-04:00,521.97,522.0,521.69,521.94,146863.0
2024-05-31 10:15:00-04:00,521.97,522.0,521.69,521.94,146863.0
2024-05-31 10:16:00-04:00,521.94,522.12,521.78,521.87,147457.0
2024-05-31 10:16:00-04:00,521.94,522.12,521.78,521.87,147457.0
2024-05-31 10:17:00-04:00,521.84,521.84,521.54,521.74,176291.0
2024-05-31 10:17:00-04:00,521.84,521.84,521.54,521.74,176291.0
2024-05-31 10:18:00-04:00,521.74,521.94,521.5,521.86,96352.0
2024-05-31 10:18:00-04:00,521.74,521.94,521.5,521.86,96352.0
2024-05-31 10:19:00-04:00,521.86,522.02,521.61,521.64,124059.0
2024-05-31 10:19:00-04:00,521.86,522.02,521.61,521.64,124059.0
2024-05-31 10:20:00-04:00,521.64,521.9,521.51,521.77,114425.0
2024-05-31 10:20:00-04:00,521.64,521.9,521.51,521.77,114425.0
2024-05-31 10:21:00-04:00,521.77,521.78,521.56,521.59,78070.0
2024-05-31 10:21:00-04:00,521.77,521.78,521.56,521.59,78070.0
2024-05-31 10:22:00-04:00,521.59,521.75,521.47,521.6,110906.0
2024-05-31 10:22:00-04:00,521.59,521.75,521.47,521.6,110906.0
2024-05-31 10:23:00-04:00,521.59,521.63,521.41,521.47,115359.0
2024-05-31 10:23:00-04:00,521.59,521.63,521.41,521.47,115359.0
2024-05-31 10:24:00-04:00,521.45,521.46,520.86,520.96,250857.0
2024-05-31 10:24:00-04:00,521.45,521.46,520.86,520.96,250857.0
2024-05-31 10:25:00-04:00,520.96,521.36,520.95,521.26,149021.0
2024-05-31 10:25:00-04:00,520.96,521.36,520.95,521.26,149021.0
2024-05-31 10:26:00-04:00,521.27,521.38,521.12,521.38,129136.0
2024-05-31 10:26:00-04:00,521.27,521.38,521.12,521.38,129136.0
2024-05-31 10:27:00-04:00,521.36,521.55,521.26,521.52,165310.0
2024-05-31 10:27:00-04:00,521.36,521.55,521.26,521.52,165310.0
2024-05-31 10:28:00-04:00,521.52,521.54,521.2,521.2,56218.0
2024-05-31 10:28:00-04:00,521.52,521.54,521.2,521.2,56218.0
2024-05-31 10:29:00-04:00,521.21,521.41,521.02,521.1,77856.0
2024-05-31 10:29:00-04:00,521.21,521.41,521.02,521.1,77856.0
2024-05-31 10:30:00-04:00,521.11,521.11,520.66,520.8,198383.0
2024-05-31 10:30:00-04:00,521.11,521.11,520.66,520.8,198383.0
2024-05-31 10:31:00-04:00,520.8,520.97,520.77,520.89,123475.0
2024-05-31 10:31:00-04:00,520.8,520.97,520.77,520.89,123475.0
2024-05-31 10:32:00-04:00,520.89,520.98,520.65,520.75,108117.0
2024-05-31 10:32:00-04:00,520.89,520.98,520.65,520.75,108117.0
2024-05-31 10:33:00-04:00,520.74,520.93,520.59,520.66,131767.0
2024-05-31 10:33:00-04:00,520.74,520.93,520.59,520.66,131767.0
2024-05-31 10:34:00-04:00,520.65,520.69,520.38,520.59,274397.0
2024-05-31 10:34:00-04:00,520.65,520.69,520.38,520.59,274397.0
2024-05-31 10:35:00-04:00,520.59,520.62,520.32,520.43,175110.0
2024-05-31 10:35:00-04:00,520.59,520.62,520.32,520.43,175110.0
2024-05-31 10:36:00-04:00,520.42,520.54,520.32,520.48,166508.0
2024-05-31 10:36:00-04:00,520.42,520.54,520.32,520.48,166508.0
2024-05-31 10:37:00-04:00,520.49,520.49,520.34,520.45,123743.0
2024-05-31 10:37:00-04:00,520.49,520.49,520.34,520.45,123743.0
2024-05-31 10:38:00-04:00,520.43,520.85,520.4,520.69,190495.0
2024-05-31 10:38:00-04:00,520.43,520.85,520.4,520.69,190495.0
2024-05-31 10:39:00-04:00,520.68,520.86,520.62,520.81,99635.0
2024-05-31 10:39:00-04:00,520.68,520.86,520.62,520.81,99635.0
2024-05-31 10:40:00-04:00,520.82,520.84,520.56,520.76,86665.0
2024-05-31 10:40:00-04:00,520.82,520.84,520.56,520.76,86665.0
2024-05-31 10:41:00-04:00,520.76,520.84,520.67,520.74,116961.0
2024-05-31 10:41:00-04:00,520.76,520.84,520.67,520.74,116961.0
