,Open,High,Low,Close,Volume
2024-06-24 04:01:00,545.4,545.4,545.24,545.29,662.0
2024-06-24 04:00:00,545.12,545.58,544.4,545.39,4739.0
2024-06-21 20:00:00,544.51,544.51,544.51,544.51,4205158.0
2024-06-21 19:59:00,544.36,544.37,544.35,544.36,4562.0
2024-06-21 19:58:00,544.43,544.43,544.35,544.36,3083.0
2024-06-21 19:57:00,544.49,544.5,540.4,544.38,94170.0
2024-06-21 19:56:00,544.51,544.51,544.45,544.49,1943.0
2024-06-21 19:55:00,544.52,544.52,544.47,544.51,73.0
2024-06-21 19:54:00,544.5,544.53,544.47,544.52,243.0
2024-06-21 19:53:00,544.53,544.53,544.5,544.5,20.0
2024-06-21 19:52:00,544.47,544.5,544.47,544.47,271.0
2024-06-21 19:51:00,544.46,544.469,544.46,544.46,20.0
2024-06-21 19:50:00,544.463,544.52,544.45,544.45,137.0
2024-06-21 19:49:00,544.49,544.5,544.45,544.45,324.0
2024-06-21 19:48:00,544.5,544.5,544.46,544.49,181.0
2024-06-21 19:47:00,544.475,544.5,544.45,544.48,572.0
2024-06-21 19:46:00,544.46,544.475,544.45,544.475,10.0
2024-06-21 19:45:00,544.47,544.47,544.47,544.47,2.0
2024-06-21 19:44:00,544.498,544.498,544.498,544.498,10.0
2024-06-21 19:43:00,544.5,544.5,544.45,544.475,123.0
2024-06-21 19:42:00,544.5,544.5,544.45,544.475,234.0
2024-06-21 19:41:00,544.5,544.5,544.5,544.5,145.0
2024-06-21 19:40:00,544.475,544.475,544.475,544.475,1.0
2024-06-21 19:39:00,544.475,544.475,544.475,544.475,1.0
2024-06-21 19:38:00,544.45,544.54,544.45,544.495,10.0
2024-06-21 19:37:00,544.47,544.495,544.45,544.495,36.0
2024-06-21 19:36:00,544.495,544.51,544.495,544.51,4.0
2024-06-21 19:35:00,544.54,544.54,544.47,544.5,120.0
2024-06-21 19:34:00,544.547,544.547,544.5,544.5,3.0
2024-06-21 19:33:00,544.48,544.48,544.47,544.47,26.0
2024-06-21 19:32:00,544.48,544.51,544.45,544.51,103.0
2024-06-21 19:31:00,544.48,544.48,544.48,544.48,2.0
2024-06-21 19:30:00,544.51,544.51,544.48,544.48,302.0
2024-06-21 19:29:00,544.45,544.48,544.45,544.45,33.0
2024-06-21 19:28:00,544.48,544.48,544.45,544.48,27.0
2024-06-21 19:27:00,544.48,544.51,544.45,544.45,52.0
2024-06-21 19:26:00,544.48,544.51,544.48,544.51,39.0
2024-06-21 19:25:00,544.51,544.51,544.45,544.51,36.0
2024-06-21 19:24:00,544.48,544.48,544.48,544.48,1.0
2024-06-21 19:23:00,544.48,544.528,544.45,544.5,445.0
2024-06-21 19:22:00,544.505,544.505,544.505,544.505,1.0
2024-06-21 19:21:00,544.51,544.51,544.48,544.48,14.0
2024-06-21 19:20:00,544.47,544.53,544.47,544.505,411.0
2024-06-21 19:19:00,544.48,544.598,544.48,544.51,14.0
2024-06-21 19:18:00,544.525,544.6,544.5,544.53,10.0
2024-06-21 19:17:00,544.6,544.6,544.6,544.6,1.0
2024-06-21 19:16:00,544.53,544.57,544.46,544.46,213.0
2024-06-21 19:15:00,544.57,544.57,544.51,544.51,17.0
2024-06-21 19:14:00,544.404,544.6,544.404,544.6,26.0
2024-06-21 19:13:00,544.51,544.6,544.45,544.48,2985.0
2024-06-21 19:12:00,544.565,544.565,544.51,544.52,84.0
2024-06-21 19:11:00,544.617,544.62,544.51,544.51,39.0
2024-06-21 19:10:00,544.575,544.64,544.575,544.575,6.0
2024-06-21 19:09:00,544.53,544.7,544.52,544.605,1646.0
2024-06-21 19:08:00,544.53,544.54,544.53,544.535,197.0
2024-06-21 19:07:00,544.535,544.54,544.535,544.54,63.0
2024-06-21 19:06:00,544.535,544.54,544.53,544.54,307.0
2024-06-21 19:05:00,544.54,544.54,544.53,544.53,220.0
2024-06-21 19:04:00,544.535,544.54,544.53,544.54,69.0
2024-06-21 19:03:00,544.54,544.54,544.53,544.54,53.0
2024-06-21 19:02:00,544.54,544.54,544.535,544.535,1378.0
2024-06-21 19:01:00,544.64,544.7,544.54,544.54,2626.0
2024-06-21 19:00:00,544.69,544.7,544.635,544.635,49.0
2024-06-21 18:59:00,544.52,544.72,544.51,544.72,76.0
2024-06-21 18:58:00,544.55,544.72,544.5,544.72,3418.0
2024-06-21 18:57:00,544.65,544.65,544.56,544.599,1659.0
2024-06-21 18:56:00,544.738,544.738,544.69,544.69,4.0
2024-06-21 18:55:00,544.675,544.7,544.675,544.7,4.0
2024-06-21 18:54:00,544.7,544.7,544.65,544.65,11.0
2024-06-21 18:53:00,544.695,544.695,544.65,544.695,4.0
2024-06-21 18:52:00,544.7,544.738,544.65,544.65,170.0
2024-06-21 18:51:00,544.65,544.74,544.65,544.74,103.0
2024-06-21 18:50:00,544.67,544.695,544.67,544.695,101.0
2024-06-21 18:49:00,544.72,544.72,544.652,544.652,2.0
2024-06-21 18:48:00,544.685,544.72,544.65,544.72,71.0
2024-06-21 18:47:00,544.72,544.72,544.685,544.7,153.0
2024-06-21 18:46:00,544.695,544.72,544.695,544.72,1850.0
2024-06-21 18:45:00,544.74,544.74,544.695,544.695,13.0
2024-06-21 18:44:00,544.7,544.74,544.695,544.695,419.0
2024-06-21 18:43:00,544.695,544.74,544.65,544.74,25.0
2024-06-21 18:42:00,544.74,544.74,544.66,544.695,7.0
2024-06-21 18:41:00,544.7,544.74,544.65,544.695,2110.0
2024-06-21 18:40:00,544.7,544.75,544.65,544.7,1204.0
2024-06-21 18:39:00,544.73,544.73,544.7,544.7,4.0
2024-06-21 18:38:00,544.7,544.7,544.7,544.7,2.0
2024-06-21 18:37:00,544.65,544.77,544.65,544.705,232.0
2024-06-21 18:36:00,544.71,544.71,544.71,544.71,2.0
2024-06-21 18:35:00,544.72,544.77,544.65,544.71,192.0
2024-06-21 18:34:00,544.71,544.77,544.65,544.71,9.0
2024-06-21 18:33:00,544.735,544.735,544.7,544.7,1587.0
2024-06-21 18:32:00,544.815,544.815,544.7,544.77,2248.0
2024-06-21 18:31:00,544.81,544.87,544.8,544.8,1343.0
2024-06-21 18:30:00,544.51,544.84,544.51,544.84,4206272.0
2024-06-21 18:29:00,544.75,544.8,544.75,544.8,589.0
2024-06-21 18:28:00,544.7,544.75,544.7,544.75,917.0
2024-06-21 18:27:00,544.62,544.7,544.62,544.7,8277.0
2024-06-21 18:26:00,544.7,544.7,544.59,544.595,3625.0
2024-06-21 18:25:00,544.755,544.85,544.67,544.75,5006.0
2024-06-21 18:24:00,544.85,544.85,544.755,544.755,63.0
2024-06-21 18:23:00,544.7,544.85,544.62,544.76,1233.0
2024-06-21 18:22:00,544.72,544.735,544.72,544.735,23.0
2024-06-21 18:21:00,544.6,544.715,544.55,544.715,826.0
2024-06-21 18:20:00,544.6,544.6,544.59,544.59,911.0
2024-06-21 18:19:00,544.64,544.64,544.57,544.6,4915.0
2024-06-21 18:18:00,544.7,544.78,544.62,544.635,3430.0
2024-06-21 18:17:00,544.84,544.84,544.695,544.7,1047.0
2024-06-21 18:16:00,544.765,544.84,544.75,544.84,132.0
2024-06-21 18:15:00,544.76,544.84,544.69,544.84,1100.0
2024-06-21 18:14:00,544.7,544.77,544.7,544.7,2567.0
2024-06-21 18:13:00,544.7,544.7,544.69,544.7,4657.0
2024-06-21 18:12:00,544.7,544.7,544.68,544.68,502.0
2024-06-21 18:11:00,544.7,544.7,544.69,544.7,2029.0
2024-06-21 18:10:00,544.69,544.7,544.69,544.7,203.0
2024-06-21 18:09:00,544.69,544.7,544.51,544.51,83.0
2024-06-21 18:08:00,544.69,544.7,544.69,544.7,1524.0
2024-06-21 18:07:00,544.685,544.7,544.685,544.69,897.0
2024-06-21 18:06:00,544.7,544.7,544.68,544.69,1461.0
2024-06-21 18:05:00,544.69,544.7,544.68,544.68,438.0
2024-06-21 18:04:00,544.69,544.7,544.69,544.7,1939.0
2024-06-21 18:03:00,544.7,544.7,544.69,544.7,2672.0
2024-06-21 18:02:00,544.77,544.77,544.68,544.69,2175.0
2024-06-21 18:01:00,544.79,544.84,544.79,544.84,44.0
2024-06-21 18:00:00,544.84,544.84,544.78,544.84,8.0
2024-06-21 17:59:00,544.77,544.84,544.72,544.78,591.0
2024-06-21 17:58:00,544.73,544.85,544.68,544.72,7087.0
2024-06-21 17:57:00,544.73,544.79,544.715,544.73,1315.0
2024-06-21 17:56:00,544.725,544.75,544.715,544.715,855.0
2024-06-21 17:55:00,544.77,544.77,544.75,544.75,772.0
2024-06-21 17:54:00,544.8,544.81,544.765,544.765,401.0
2024-06-21 17:53:00,508.901,544.82,508.901,544.78,2055.0
2024-06-21 17:52:00,544.82,544.82,544.78,544.79,4097.0
2024-06-21 17:51:00,544.855,544.9,544.82,544.82,743.0
2024-06-21 17:50:00,544.855,544.89,544.82,544.82,280.0
2024-06-21 17:49:00,544.82,544.89,544.82,544.855,415.0
2024-06-21 17:48:00,544.89,544.89,508.901,544.855,1321.0
2024-06-21 17:47:00,544.865,544.89,544.86,544.87,119.0
2024-06-21 17:46:00,544.85,544.85,544.82,544.84,1158.0
2024-06-21 17:45:00,544.88,544.88,544.84,544.84,26.0
2024-06-21 17:44:00,544.86,544.9,544.82,544.82,101.0
2024-06-21 17:43:00,544.9,544.9,544.82,544.89,321.0
2024-06-21 17:42:00,544.93,544.94,544.9,544.9,1519.0
2024-06-21 17:41:00,544.93,544.94,544.91,544.94,929.0
2024-06-21 17:40:00,544.945,544.96,544.93,544.93,965.0
2024-06-21 17:39:00,544.93,544.96,544.93,544.96,124.0
2024-06-21 17:38:00,544.95,544.99,544.9,544.98,124.0
2024-06-21 17:37:00,544.95,544.99,544.9,544.955,573.0
2024-06-21 17:36:00,545.02,545.02,544.95,544.97,1330.0
2024-06-21 17:35:00,545.01,545.02,545.0,545.01,2049.0
2024-06-21 17:34:00,544.965,545.019,544.965,545.0,4349.0
2024-06-21 17:33:00,544.96,544.97,544.96,544.96,42.0
2024-06-21 17:32:00,544.965,544.97,544.96,544.96,221.0
2024-06-21 17:31:00,544.995,545.02,544.96,544.96,1264.0
2024-06-21 17:30:00,545.02,545.02,544.995,545.019,230.0
2024-06-21 17:29:00,544.99,545.02,544.97,545.02,731.0
2024-06-21 17:28:00,544.985,545.009,544.97,544.995,553.0
2024-06-21 17:27:00,544.96,545.0,544.96,544.99,909.0
2024-06-21 17:26:00,544.95,544.97,544.95,544.965,694.0
2024-06-21 17:25:00,544.95,544.96,544.277,544.95,642158.0
2024-06-21 17:24:00,544.9,544.93,544.9,544.93,187.0
2024-06-21 17:23:00,545.03,545.03,544.9,544.925,492.0
2024-06-21 17:22:00,545.03,545.03,544.94,544.99,28.0
2024-06-21 17:21:00,545.0,545.04,544.94,544.94,2431.0
2024-06-21 17:20:00,544.85,545.05,544.85,545.02,4994.0
2024-06-21 17:19:00,544.95,544.97,544.51,544.86,372537.0
2024-06-21 17:18:00,544.81,544.98,544.76,544.95,27899.0
2024-06-21 17:17:00,544.83,544.83,544.67,544.67,2637.0
2024-06-21 17:16:00,544.84,544.85,544.83,544.83,54.0
2024-06-21 17:15:00,544.78,544.84,544.73,544.84,814.0
2024-06-21 17:14:00,544.83,544.83,544.77,544.78,526.0
2024-06-21 17:13:00,544.8,544.83,544.77,544.78,899.0
2024-06-21 17:12:00,544.78,544.83,544.77,544.82,207.0
2024-06-21 17:11:00,544.765,544.83,544.7,544.83,28.0
2024-06-21 17:10:00,544.765,544.827,544.7,544.7,54.0
2024-06-21 17:09:00,544.71,544.83,544.71,544.82,194.0
2024-06-21 17:08:00,544.765,544.83,544.7,544.765,118.0
2024-06-21 17:07:00,544.75,544.84,544.66,544.765,7373.0
2024-06-21 17:06:00,544.825,544.84,544.8,544.8,454.0
2024-06-21 17:05:00,544.81,544.85,544.79,544.8,4856.0
2024-06-21 17:04:00,544.755,544.84,544.7,544.8,1550.0
2024-06-21 17:03:00,544.61,544.84,544.61,544.77,6366.0
2024-06-21 17:02:00,544.72,544.72,544.625,544.625,4113.0
2024-06-21 17:01:00,544.73,544.75,544.69,544.69,451.0
2024-06-21 17:00:00,544.7,544.73,544.7,544.73,314.0
2024-06-21 16:59:00,544.7,544.75,544.69,544.75,565.0
2024-06-21 16:58:00,544.67,544.7,544.51,544.695,170959.0
2024-06-21 16:57:00,544.685,544.7,544.68,544.68,1231.0
2024-06-21 16:56:00,544.71,544.71,544.68,544.685,2143.0
2024-06-21 16:55:00,544.7,544.72,544.7,544.72,338.0
2024-06-21 16:54:00,544.71,544.725,544.71,544.725,48.0
2024-06-21 16:53:00,544.72,544.74,544.72,544.725,1040.0
2024-06-21 16:52:00,544.71,544.75,544.71,544.75,2048.0
2024-06-21 16:51:00,544.72,544.72,544.69,544.72,1315.0
2024-06-21 16:50:00,544.73,544.73,544.7,544.7,1706.0
2024-06-21 16:49:00,544.79,544.79,544.72,544.75,3143.0
2024-06-21 16:48:00,544.8,544.805,544.77,544.77,3068.0
2024-06-21 16:47:00,544.82,544.82,544.79,544.82,176.0
2024-06-21 16:46:00,544.73,544.77,544.73,544.75,3624.0
2024-06-21 16:45:00,544.73,544.765,544.51,544.74,68113.0
2024-06-21 16:44:00,544.75,544.78,544.74,544.74,1599.0
2024-06-21 16:43:00,544.79,544.79,544.74,544.78,15532.0
2024-06-21 16:42:00,544.78,544.8,544.75,544.77,1500.0
2024-06-21 16:41:00,544.81,544.83,544.79,544.79,3825.0
2024-06-21 16:40:00,544.765,544.82,544.75,544.81,1026.0
2024-06-21 16:39:00,544.79,544.81,544.76,544.78,3560.0
2024-06-21 16:38:00,544.795,544.8,544.79,544.79,137.0
2024-06-21 16:37:00,544.765,544.79,544.765,544.77,103.0
2024-06-21 16:36:00,544.74,544.78,544.74,544.78,997.0
2024-06-21 16:35:00,544.77,544.77,544.74,544.745,90.0
2024-06-21 16:34:00,544.75,544.75,544.74,544.74,160.0
2024-06-21 16:33:00,544.78,544.84,544.74,544.8,4159.0
2024-06-21 16:32:00,544.82,544.83,544.79,544.81,6362.0
2024-06-21 16:31:00,544.79,544.85,544.277,544.825,1222975.0
2024-06-21 16:30:00,544.79,544.8,544.77,544.785,326.0
2024-06-21 16:29:00,544.8,544.8,544.76,544.79,2272.0
2024-06-21 16:28:00,544.78,544.785,544.75,544.785,2442.0
2024-06-21 16:27:00,544.745,544.78,544.745,544.765,10080.0
2024-06-21 16:26:00,544.77,544.77,544.51,544.735,373571.0
2024-06-21 16:25:00,544.74,544.84,544.74,544.8,10904.0
2024-06-21 16:24:00,544.705,544.76,544.7,544.72,3958.0
2024-06-21 16:23:00,544.74,544.74,544.7,544.7,1651.0
2024-06-21 16:22:00,544.74,544.76,544.7,544.7,2263.0
2024-06-21 16:21:00,544.78,544.79,544.74,544.78,11293.0
2024-06-21 16:20:00,544.51,544.855,544.51,544.78,9046.0
2024-06-21 16:19:00,544.83,545.127,544.78,544.81,306696.0
2024-06-21 16:18:00,544.85,544.85,544.82,544.83,27917.0
2024-06-21 16:17:00,544.83,544.87,544.8,544.85,42458.0
2024-06-21 16:16:00,544.84,544.9,544.82,544.84,22077.0
2024-06-21 16:15:00,544.92,544.92,544.51,544.88,24470.0
2024-06-21 16:14:00,544.89,544.94,544.865,544.89,69748.0
2024-06-21 16:13:00,544.73,544.93,544.71,544.87,83594.0
2024-06-21 16:12:00,544.69,544.74,544.67,544.74,36710.0
2024-06-21 16:11:00,544.665,544.75,544.281,544.7,274709.0
2024-06-21 16:10:00,544.51,544.66,544.266,544.65,8379823.0
2024-06-21 16:09:00,544.61,544.63,544.285,544.52,684398.0
2024-06-21 16:08:00,544.66,544.72,544.27,544.59,155133.0
2024-06-21 16:07:00,544.51,544.69,544.51,544.66,107608.0
2024-06-21 16:06:00,544.49,544.54,544.214,544.54,696958.0
2024-06-21 16:05:00,544.44,545.127,544.273,544.49,956838.0
2024-06-21 16:04:00,544.43,544.48,544.41,544.44,73025.0
2024-06-21 16:03:00,544.47,544.48,544.43,544.45,83846.0
2024-06-21 16:02:00,544.51,544.55,544.4,544.49,43229.0
2024-06-21 16:01:00,544.57,544.57,544.34,544.51,143752.0
2024-06-21 16:00:00,544.13,545.127,544.05,544.51,9332231.0
2024-06-21 15:59:00,544.35,544.76,544.08,544.13,3251529.0
2024-06-21 15:58:00,544.295,544.52,544.295,544.36,1418479.0
2024-06-21 15:57:00,544.635,544.64,544.21,544.3,1098951.0
2024-06-21 15:56:00,544.79,544.855,544.62,544.635,530290.0
2024-06-21 15:55:00,544.91,544.98,544.62,544.79,1054591.0
2024-06-21 15:54:00,545.07,545.22,544.83,544.91,555196.0
2024-06-21 15:53:00,544.745,545.1,544.715,545.08,539971.0
2024-06-21 15:52:00,544.62,544.81,544.62,544.74,405169.0
2024-06-21 15:51:00,544.25,544.62,544.23,544.61,207566.0
2024-06-21 15:50:00,544.28,544.39,544.08,544.245,344361.0
2024-06-21 15:49:00,544.3,544.305,544.15,544.27,177859.0
2024-06-21 15:48:00,544.27,544.35,544.19,544.305,191504.0
2024-06-21 15:47:00,544.31,544.33,544.23,544.27,136863.0
2024-06-21 15:46:00,544.48,544.53,544.3,544.305,127927.0
2024-06-21 15:45:00,544.605,544.605,544.42,544.47,133187.0
2024-06-21 15:44:00,544.45,544.62,544.445,544.605,90572.0
2024-06-21 15:43:00,544.61,544.61,544.4,544.445,166439.0
2024-06-21 15:42:00,544.355,544.605,544.325,544.605,113284.0
2024-06-21 15:41:00,544.46,544.46,544.33,544.355,79192.0
2024-06-21 15:40:00,544.61,544.625,544.45,544.46,325138.0
2024-06-21 15:39:00,544.73,544.79,544.6,544.61,56127.0
2024-06-21 15:38:00,544.68,544.76,544.59,544.745,70358.0
2024-06-21 15:37:00,544.65,544.83,544.64,544.67,132079.0
2024-06-21 15:36:00,544.61,544.704,544.56,544.655,62557.0
2024-06-21 15:35:00,544.54,544.67,544.5,544.629,310938.0
2024-06-21 15:34:00,544.487,544.585,544.46,544.535,53856.0
2024-06-21 15:33:00,544.42,544.539,544.415,544.495,60349.0
2024-06-21 15:32:00,544.41,544.455,544.35,544.41,313734.0
2024-06-21 15:31:00,544.33,544.45,544.285,544.4,325027.0
2024-06-21 15:30:00,544.4,544.435,544.27,544.33,100179.0
2024-06-21 15:29:00,544.47,544.557,544.35,544.395,317910.0
2024-06-21 15:28:00,544.41,544.505,544.41,544.46,68329.0
2024-06-21 15:27:00,544.54,544.61,544.4,544.42,61744.0
2024-06-21 15:26:00,544.5,544.57,544.47,544.535,74798.0
2024-06-21 15:25:00,544.695,544.7,544.475,544.5,85015.0
2024-06-21 15:24:00,544.66,544.72,544.64,544.7,56954.0
2024-06-21 15:23:00,544.565,544.665,544.55,544.66,67229.0
2024-06-21 15:22:00,544.43,544.565,544.41,544.55,81642.0
2024-06-21 15:21:00,544.52,544.53,544.41,544.42,91852.0
